train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/path,config/fold,config/channels,config/batch_size,config/optimizer,config/lr,config/num_epochs,logdir
0.048614134388044475,0.04884120414964855,13.350009161145458,0.2411361187696457,1757614933,,False,5,12808_00000,2025-09-12_01-22-13,11.63779067993164,61.251949071884155,23400,DESKTOP-B3IEDCP,127.0.0.1,61.251949071884155,5,D:\Image_Processing\Lab6\models\grid,0,"[64, 128, 256, 512]",2,RMSProp,0.01,100,12808_00000
0.08600974112749099,0.08791950434446334,10.863699537376498,0.2843761742115021,1757614941,,False,8,12808_00001,2025-09-12_01-22-21,8.20568299293518,68.66810059547424,23432,DESKTOP-B3IEDCP,127.0.0.1,68.66810059547424,8,D:\Image_Processing\Lab6\models\grid,0,"[64, 128, 256, 512]",16,RMSProp,0.01,100,12808_00001
